r.time,r.userid,r.advertiserid,r.orderid,r.lineitemid,r.creativeid,r.creativeversion,r.creativesize,r.adunitid,r.customtargeting,r.domain,r.countryid,r.country,r.regionid,r.region,r.metroid,r.metro,r.cityid,r.city,r.postalcodeid,r.postalcode,r.browserid,r.browser,r.osid,r.os,r.osversion,r.bandwidthid,r.bandwidth,r.timeusec,r.audiencesegmentids,r.product,r.requestedadunitsizes,r.bandwidthgroupid,r.mobiledevice,r.mobilecapability,r.mobilecarrier,r.iscompanion,r.targetedcustomcriteria,r.devicecategory,r.isinterstitial,r.year,r.month,r.date,datestring,unixtimestamp
2018-11-11-00:15:03,BaoekkFJ5tie7mBzbDSFRQ,4641891970,2421888232,4849908458,138250091788,1,300x250,21687682180,lang=en;lssegs=_avv_;lssegs=_bbj_;lssegs=_bgc_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a56_;lssegs=_blm_;lssegs=_abc_;lssegs=_bd2_;lssegs=_bnl_;lssegs=_bo3_;lssegs=_br4_;lssegs=_bpe_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a5a_;lssegs=_ble_;lssegs=_ad6_;lssegs=_bb7_;lssegs=_bnj_;lssegs=_bn4_;lssegs=_bpw_;lssegs=_br2_;lssegs=_br1_;lssegs=_a5q_;lssegs=_bli_;lssegs=_axw_;lssegs=_a9g_;lssegs=_a58_;lssegs=_bgd_;lssegs=_bgo_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6e_;lssegs=_blp_;lssegs=_a36_;lssegs=_bet_;lssegs=_bos_;lssegs=_box_;lssegs=_br9_;lssegs=_bqt_;lssegs=_bqu_;lssegs=_bqv_;lssegs=_bqw_;lssegs=_a6m_;lssegs=_bls_;lssegs=_bfa_;lssegs=_bfe_;lssegs=_be2_;lssegs=_be6_;lssegs=_bey_;lssegs=_bfg_;pos=2;rdid=1104645f-592e-4148-890f-dcd4eeb995e3;seg=2330;seg=2328;seg=2045;seg=888;seg=1107;seg=1931;seg=1911;seg=2010;seg=72;seg=2269;seg=825;seg=0;seg=2017;seg=2387;swid=482614d9-38fe-44c0-ac6b-bcfd6d68cc07;vr=6.3.0,suddenlink.net,2840,United States,21151,Louisiana,200643,Lake Charles LA,1018011,Lake Charles,9025296,70615,500104,Safari (iPhone/iPod) Any.Any,501012,Apple iOS,iOS_12_0,502012,wifi,1541913303,267483|398163|401283|418923|453963|592083|1633923|3994803|4022643|4043643|4059003|4098603|5619445|10259163|22354690|91170250|108469450|108605650|108608410|108610930|108613210|108622450|125131803|142358043|398290896|489447341|493569479|495858541|499905420|500926586|500926589|506805890|506805998|509895657|558545110,Ad Server,300x250,6,iphone91_from_Apple,Phone calls,,false,lang=en,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541895303
2018-11-11-00:15:03,,0,0,0,0,0,,104335617,pos=wallpaper;ed=us;espn_yxbk=qe56jdux99ybdtcq;lssegs=_a3w_;lssegs=_bes_;lssegs=_a6g_;lssegs=_boz_;lssegs=_bqt_;lssegs=_bqu_;lssegs=_bqv_;lssegs=_bqw_;lssegs=_a6k_;lssegs=_avs_;lssegs=_bbr_;lssegs=_bf1_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a54_;lssegs=_aym_;lssegs=_a9g_;lssegs=_a57_;lssegs=_bf2_;lssegs=_bgo_;lssegs=_bme_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6c_;lssegs=_aer_;lssegs=_bcc_;lssegs=_bpw_;lssegs=_br2_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5o_;lssegs=_aa7_;lssegs=_bd0_;lssegs=_br4_;lssegs=_bpe_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a48_;lssegs=_bfa_;lssegs=_bex_;mnr=f;pgtyp=espnfrontpage;prof=xl;ref=espn;sp=espn;swid={7fe447bd-edaa-463d-b52d-f8f1acc9300f},,2840,United States,21182,Wisconsin,200617,Milwaukee WI,1028157,Pleasant Prairie,9018805,53158,500072,Google Chrome Any.Any,501032,Microsoft Windows 10,,502000,?,1541913303,,Ad Server,1680x1050,1,,,,false,,Desktop,false,2018,11,11,2018-11-11 00:00:00,1541895303
2018-11-11-00:45:28,JpPQJ1ZVshEt-WyG9O4hLg,0,0,0,0,0,,104359497,pos=exclusions;ed=us;espn_yxbk=f0cjbm%2fn999qt1oq;lssegs=_aa5_;lssegs=_bdz_;lssegs=_bn3_;lssegs=_bpk_;lssegs=_br4_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a5a_;lssegs=_ble_;lssegs=_acl_;lssegs=_bcq_;lssegs=_a5k_;lssegs=_bga_;lssegs=_bgl_;lssegs=_bpr_;lssegs=_bps_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5q_;lssegs=_bli_;lssegs=_awc_;lssegs=_bbt_;lssegs=_a5z_;lssegs=_bf1_;lssegs=_bgy_;lssegs=_bnd_;lssegs=_br5_;lssegs=_a56_;lssegs=_blm_;lssegs=_awu_;lssegs=_ba2_;lssegs=_a58_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6e_;lssegs=_blq_;lssegs=_be2_;lssegs=_bfa_;lssegs=_bey_;lssegs=_bfe_;mnr=f;pgtyp=index;prof=s;ref=espn;sp=nba;swid=40488ed5-72de-4cfb-cc1e-c9cfe1ee5cbf,,2840,United States,21176,Texas,200618,Houston TX,1026481,Houston,0,,500072,Google Chrome Any.Any,501013,Android,Android_8_1,502013,carrier,1541915128,108467650|474307966|474307972|474308461|474308746|477235833|489447341|500926586|500926589|507050032|509895264|509895657|585916448|669699769|669765943|677825848,Ad Server,1x2,7,,Phone calls,T-Mobile in US,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541897128
2018-11-11-00:21:08,wrMboUiXqJFK-zG7r_bkZQ,4641891970,2421888232,4849908458,138250091674,1,320x50,21687682180,lang=en;lssegs=_abi_;lssegs=_bd0_;lssegs=_bpk_;lssegs=_br4_;lssegs=_bpe_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a5a_;lssegs=_ble_;lssegs=_av7_;lssegs=_bbs_;lssegs=_bf1_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a56_;lssegs=_blm_;lssegs=_acg_;lssegs=_bce_;lssegs=_bpw_;lssegs=_br2_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5q_;lssegs=_blh_;lssegs=_axq_;lssegs=_a8a_;lssegs=_a57_;lssegs=_bf2_;lssegs=_bha_;lssegs=_bme_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6e_;lssegs=_blp_;lssegs=_a4a_;lssegs=_ber_;lssegs=_br9_;lssegs=_bqu_;lssegs=_bqv_;lssegs=_bqw_;lssegs=_a6l_;lssegs=_be2_;lssegs=_bfa_;lssegs=_bfe_;lssegs=_be6_;lssegs=_bex_;lssegs=_bfg_;pos=0;rdid=a17840b0-bc8b-47a0-ad83-7e77cb339b9e;seg=2026;seg=2135;seg=2304;seg=2109;seg=1922;seg=1945;seg=1107;seg=1931;seg=1921;seg=2058;seg=2134;seg=822;seg=2083;seg=2269;seg=1248;seg=0;seg=688;seg=2301;seg=2328;swid={856d5efa-7b18-452a-ad5e-fa7b18652af6};vr=6.3.0,myvzw.com,2840,United States,21164,New Jersey,200501,New York NY,9052923,Stafford Township,0,,500104,Safari (iPhone/iPod) Any.Any,501012,Apple iOS,iOS_12_0,502013,carrier,1541913668,560163|26292850|33892690|91169890|108608410|108615490|108618250|119887450|489447341|493569479|495858541|499905420|500926586|500926589|509895657|648104348|669765943|677825848,Ad Server,320x50,7,iphone91_from_Apple,Phone calls,Verizon in US,false,lang=en,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541895668
2018-11-11-00:27:13,1ujKeyJZtvdGyn3osJeeIg,24580737,2412993825,4835464949,138247702229,1,970x66,21731158275,kvpos=top;pos=banner;ed=in;kvpt=livescorecard;kvseriesid=18694;kvsite=southafricatourofaustralia201819;mnr=f;pgtyp=game;prof=l;sp=cricinfo;swid=b819928d-c149-4122-c1c4-995b135ea806,vodafone.in,2356,India,20472,West Bengal,0,,1007828,Kolkata,0,,500072,Google Chrome Any.Any,501032,Microsoft Windows 10,,502002,cable,1541914033,,Ad Server,970x66|970x250,4,,,,false,,Desktop,false,2018,11,11,2018-11-11 00:00:00,1541896033
2018-11-11-00:39:23,R9rvnOYEcpPBXwKPPLzS9Q,24536697,496005417,251100417,107707772697,1,300x250,21618817081,kvpos=top;pos=incontent;ed=bd;kvpt=livescorecard;kvseriesid=18815;kvsite=zimbabwetourofbangladesh201819;mnr=f;pgtyp=game;prof=xl;sp=cricinfo;swid=cb360981-5933-4af4-cafc-30f8bf512b15,,2050,Bangladesh,9070356,Dhaka Division,0,,0,,0,,500072,Google Chrome Any.Any,501011,Microsoft Windows 7,,502017,adsl-8mbps,1541914763,156123|398163|401283|403443|4043643|4059003|125132043,Ad Server,300x250|300x600,3,,,,false,,Desktop,false,2018,11,11,2018-11-11 00:00:00,1541896763
2018-11-11-00:27:13,5t3fyu4c0QHbxM0hp9aoCw,0,0,0,0,0,,104335617,pos=exclusions;ed=us;espn_yxbk=gtoami%2fn99eya7jq;lssegs=_awh_;lssegs=_bbj_;lssegs=_bgc_;lssegs=_bgn_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a55_;lssegs=_adw_;lssegs=_bcc_;lssegs=_br2_;lssegs=_bpq_;lssegs=_bpr_;lssegs=_bps_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5p_;lssegs=_abu_;lssegs=_bd6_;lssegs=_a45_;lssegs=_a65_;lssegs=_a44_;lssegs=_bf8_;lssegs=_bgj_;lssegs=_bjk_;lssegs=_br4_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a49_;lssegs=_a4f_;lssegs=_beu_;lssegs=_box_;lssegs=_bos_;lssegs=_br9_;lssegs=_bqu_;lssegs=_bqv_;lssegs=_bqw_;lssegs=_a6l_;mnr=f;pgtyp=espnfrontpage;prof=s;sp=espn,mycingular.net,2840,United States,21140,District of Columbia,200511,Washington DC (Hagerstown MD),1014895,Washington,9007532,20008,500072,Google Chrome Any.Any,501013,Android,Android_8_1,502012,wifi,1541914033,1966|65116|70396|155643|155883|156123|214276|267483|398163|401283|403443|418083|418323|418443|453963|470883|559443|1520043|1551843|1603563|1702563|3978123|3994803|4022643|4042083|4043643|4078683|4460678|4679043|4777323|5012883|5163123|5553685|5870763|8100925,Ad Server,1x2,6,,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541896033
2018-11-11-00:45:29,,4641891970,2421888232,4849047259,138249864215,1,320x50,122885577,pos=banner;ed=us;espn_yxbk=othw1i%2fn99ej%2bm5q;espnapp=webview;mnr=f;pgtyp=boxscore;prof=s;sp=nba;swid={3b452a7c-b69d-4bf3-852a-7cb69d8bf347},myvzw.com,2840,United States,21175,Tennessee,200531,Tri-Cities TN-VA,0,,0,,500072,Google Chrome Any.Any,501013,Android,Android_6_0,502013,carrier,1541915129,,Ad Server,320x50,7,vs835_from_LG,Phone calls,Verizon in US,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541897129
2018-11-11-00:02:54,9IaQVB8q_HNUcLJCeU6OVw,4601616899,2359476912,4749942867,138239777336,1,1x1,112346577,hb_adid=57c1a5ff0aef82;hb_bidder=appnexus;hb_pb=4.39;pos=incontent;ed=us;espn_yxbk=hb7xnp4i999gxmoq;lssegs=_aba_;lssegs=_bd8_;lssegs=_bo3_;lssegs=_bn3_;lssegs=_bpk_;lssegs=_br4_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a5a_;lssegs=_bld_;lssegs=_avv_;lssegs=_bbj_;lssegs=_bgc_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a55_;lssegs=_afi_;lssegs=_bcd_;lssegs=_br2_;lssegs=_bpr_;lssegs=_bps_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5p_;lssegs=_a31_;lssegs=_bes_;lssegs=_a6g_;lssegs=_bqt_;lssegs=_bqu_;lssegs=_bqv_;lssegs=_bqw_;lssegs=_a6l_;lssegs=_be1_;lssegs=_bex_;lssegs=_be8_;mnr=f;pgtyp=scoreboard;prof=xl;sp=cfb;swid=511f8220-3391-4327-c34e-0cc1e080a81f,sbcglobal.net,2840,United States,21176,Texas,200623,Dallas-Ft. Worth TX,1026497,Irving,9026827,75063,500072,Google Chrome Any.Any,501032,Microsoft Windows 10,,502020,adsl2plus-24mbps,1541912574,155643|155883|156123|398163|403443|411843|418443|418923|453963|487563|559203|831925|832405|1603563|1633923|3978123|3994803|4022643|4043643|4059003|4077483|4078683|5553685|5567965|5619445|8100925|12329239|12329359|23180554|79591639|125132043|441085040|481084257|492633651,Ad Server,300x250|300x600,5,,,,false,hb_pb=4.39,Desktop,false,2018,11,11,2018-11-11 00:00:00,1541894574
2018-11-11-00:02:54,,0,0,0,0,0,,21731158275,kvpos=top;pos=presbymobile;cricapp=webview;ed=ww;kvos=android;kvpt=livescorecard;kvseriesid=18694;kvsite=southafricatourofaustralia201819;mnr=f;pgtyp=game;prof=s;rdid=c7e53a66-34ba-48f9-967b-362e1f9a10ac;sp=cricinfomobile;swid={20ad91b8-dabd-4d3c-b55a-419ec70494ce},,2356,India,20453,Andhra Pradesh,0,,1007743,Visakhapatnam,0,,500072,Google Chrome Any.Any,501013,Android,Android_9_0,502012,wifi,1541912574,,Ad Server,320x30,6,a6000_from_oneplus,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541894574
2018-11-11-00:27:14,,0,0,0,0,0,,104335617,pos=native;ed=us;espn_yxbk=b5wrvm%2fn99os0m5q;lssegs=_av6_;lssegs=_bbm_;lssegs=_bf1_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a56_;lssegs=_blm_;lssegs=_az2_;lssegs=_a8a_;lssegs=_a57_;lssegs=_bf2_;lssegs=_bha_;lssegs=_bmu_;lssegs=_bmx_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6e_;lssegs=_blq_;lssegs=_abr_;lssegs=_bd7_;lssegs=_br4_;lssegs=_bpe_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a5a_;lssegs=_ble_;lssegs=_ack_;lssegs=_bcq_;lssegs=_br2_;lssegs=_bpr_;lssegs=_bps_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5q_;lssegs=_blh_;lssegs=_a31_;lssegs=_bes_;lssegs=_a6g_;lssegs=_bqt_;lssegs=_bqu_;lssegs=_bqv_;lssegs=_bqw_;lssegs=_a6l_;lssegs=_bfa_;lssegs=_bfe_;lssegs=_be2_;lssegs=_be5_;lssegs=_bex_;lssegs=_bfh_;mnr=f;pgtyp=espnfrontpage;prof=s;sp=espn;swid=4a3c0106-e1b8-4814-c8bf-1598d996c526,rr.com,2840,United States,21176,Texas,200641,San Antonio TX,1026759,San Antonio,9028042,78201,500104,Safari (iPhone/iPod) Any.Any,501012,Apple iOS,iOS_12_0,502012,wifi,1541914034,,Ad Server,fluid,6,iPhone_from_Apple,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541896034
2018-11-11-00:21:09,NifsUm57L4K8zjcpxhYmXg,24536697,496005417,251100417,107713565577,1,300x600,21752219481,kvpos=top;pos=incontent;ed=bd;kvpt=livescorecard;kvseriesid=18815;kvsite=zimbabwetourofbangladesh201819;mnr=f;pgtyp=game;prof=xl;sp=cricinfo;swid=82502b01-856f-4297-c267-d4186f12b3ae,islam-garments.com,2050,Bangladesh,9070356,Dhaka Division,0,,0,,0,,500072,Google Chrome Any.Any,501032,Microsoft Windows 10,,502017,adsl-8mbps,1541913669,,Ad Server,300x250|300x600,3,,,,false,,Desktop,false,2018,11,11,2018-11-11 00:00:00,1541895669
2018-11-11-00:33:19,,0,0,0,0,0,,110574297,pos=exclusions;ed=us;lssegs=_azd_;lssegs=_a9j_;lssegs=_a57_;lssegs=_bf2_;lssegs=_bgo_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6d_;lssegs=_afl_;lssegs=_bcq_;lssegs=_br2_;lssegs=_bps_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5p_;lssegs=_abt_;lssegs=_bd8_;lssegs=_bnx_;lssegs=_br4_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a49_;mnr=f;pgtyp=boxscore;prof=s;ref=espn;sp=cfb;swid=13db7e7c-52cf-4568-c538-e20b6e2f68eb,,2840,United States,21177,Utah,200770,Salt Lake City UT,1026980,Provo,9029857,84604,500104,Safari (iPhone/iPod) Any.Any,501012,Apple iOS,iOS_12_0,502012,wifi,1541914399,,Ad Server,1x2,6,iPhone_from_Apple,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541896399
2018-11-11-00:02:54,6m0PeJb3LTP9jdANBEY4lw,0,0,0,0,0,,104335977,pos=exclusions;ed=us;espn_yxbk=ogogwi%2fn99oyei5q;lssegs=_ax7_;lssegs=_a89_;lssegs=_a58_;lssegs=_bgd_;lssegs=_bgz_;lssegs=_bme_;lssegs=_bmv_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6d_;lssegs=_awi_;lssegs=_bbs_;lssegs=_a50_;lssegs=_bgc_;lssegs=_bgy_;lssegs=_br5_;lssegs=_a55_;lssegs=_ad9_;lssegs=_bb7_;lssegs=_bnj_;lssegs=_br2_;lssegs=_bpr_;lssegs=_bps_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5p_;lssegs=_abx_;lssegs=_bd6_;lssegs=_bf8_;lssegs=_bgj_;lssegs=_bpk_;lssegs=_br4_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a49_;lssegs=_a3z_;lssegs=_beu_;lssegs=_a6g_;lssegs=_boz_;lssegs=_bqt_;lssegs=_bqu_;lssegs=_bqv_;lssegs=_bqw_;lssegs=_a6l_;mnr=f;pgtyp=index;prof=s;sp=nfl;swid=776ad419-ce39-4ae3-ca91-ab3184eb7cc8,rr.com,2840,United States,21160,North Carolina,200517,Charlotte NC,1021064,Concord,9009899,28025,500104,Safari (iPhone/iPod) Any.Any,501012,Apple iOS,iOS_12_0,502012,wifi,1541912574,,Ad Server,1x2,6,iPhone_from_Apple,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541894574
2018-11-11-00:27:14,,83567217,2268755180,4822784120,138247532249,1,320x50,122885577,hb_adid=4f33d01c338dae;hb_bidder=appnexus;hb_pb=0.00;mivr=1;pos=banner;ed=us;espn_yxbk=kc71br%2fn99od0m5q;espnapp=webview;lssegs=_abc_;lssegs=_bd2_;lssegs=_bnl_;lssegs=_bo3_;lssegs=_br4_;lssegs=_bpe_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a48_;lssegs=_ble_;lssegs=_awe_;lssegs=_bbl_;lssegs=_bf1_;lssegs=_bgy_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a54_;lssegs=_bll_;lssegs=_bte_;lssegs=_buf_;lssegs=_brr_;lssegs=_bty_;lssegs=_ace_;lssegs=_bcq_;lssegs=_br2_;lssegs=_bpr_;lssegs=_bps_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5q_;lssegs=_bli_;lssegs=_axq_;lssegs=_a8a_;lssegs=_a57_;lssegs=_bf2_;lssegs=_bha_;lssegs=_bme_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6e_;lssegs=_blp_;lssegs=_a4h_;lssegs=_ber_;lssegs=_a6g_;lssegs=_bqu_;lssegs=_bqv_;lssegs=_bqw_;lssegs=_a6l_;lssegs=_be2_;lssegs=_bey_;lssegs=_bfa_;lssegs=_bub_;lssegs=_be6_;lssegs=_bfe_;mnr=f;pgtyp=boxscore;prof=s;rdid=8cbbf381-54e9-481c-9e68-9872d317a2d8;sp=nba;swid={001db08a-7812-4c5b-bbc5-63f97f7cea80},rr.com,2840,United States,21137,California,200803,Los Angeles CA,1014263,Seal Beach,9031080,90740,500072,Google Chrome Any.Any,501013,Android,Android_7_0,502012,wifi,1541914034,,Ad Server,320x50,6,sm-n920v_from_Samsung,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541896034
2018-11-11-00:57:39,IPLZAKvjMEunQh6qmQmrsQ,0,0,0,0,0,,122885577,pos=exclusions;ed=us;espn_yxbk=wswfur%2fn99o5anjq;lssegs=_abj_;lssegs=_bd8_;lssegs=_bn3_;lssegs=_bn0_;lssegs=_br4_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a5a_;lssegs=_ble_;lssegs=_ach_;lssegs=_bca_;lssegs=_a5j_;lssegs=_bn4_;lssegs=_bpr_;lssegs=_bps_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5q_;lssegs=_bli_;lssegs=_av7_;lssegs=_bbs_;lssegs=_bf1_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a56_;lssegs=_blk_;lssegs=_ays_;lssegs=_a9g_;lssegs=_a57_;lssegs=_bf2_;lssegs=_bgz_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6d_;lssegs=_be2_;lssegs=_be9_;lssegs=_bev_;mnr=f;pgtyp=boxscore;prof=s;ref=espn;sp=nba;swid=c2253dc3-9bf0-49f1-c95b-cdc6d4c2f49b,comcast.net,2840,United States,21171,Pennsylvania,200577,Wilkes Barre-Scranton PA,1024995,La Plume,9007056,18414,500072,Google Chrome Any.Any,501013,Android,Android_8_0,502012,wifi,1541915859,155643|418923|831925|832405|4022643|5553685|5619445|23180554|677825848,Ad Server,1x2,6,moto g(6)_from_Motorola,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541897859
2018-11-11-00:45:29,,43928817,458473017,254695017,138232535330,1,1x3,104358177,pos=instream;col=espn_nfl;col=nfl_espn;ed=us;espn_yxbk=hekrbr%2fn99ee%2bm5q;league=28;league=2999;league=3080;lssegs=_abg_;lssegs=_bd2_;lssegs=_bpk_;lssegs=_br4_;lssegs=_bpe_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a5a_;lssegs=_ble_;lssegs=_awc_;lssegs=_bbt_;lssegs=_a5z_;lssegs=_bf1_;lssegs=_bgy_;lssegs=_bnd_;lssegs=_br5_;lssegs=_a56_;lssegs=_blk_;lssegs=_axl_;lssegs=_a8k_;lssegs=_a57_;lssegs=_bf2_;lssegs=_bha_;lssegs=_bmu_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6e_;lssegs=_blq_;lssegs=_ad6_;lssegs=_bb7_;lssegs=_bnj_;lssegs=_bn4_;lssegs=_bpw_;lssegs=_br2_;lssegs=_br1_;lssegs=_a5q_;lssegs=_bli_;lssegs=_a38_;lssegs=_beu_;lssegs=_a6f_;lssegs=_boz_;lssegs=_box_;lssegs=_bqt_;lssegs=_bqu_;lssegs=_bqv_;lssegs=_bqw_;lssegs=_a6m_;lssegs=_bls_;lssegs=_be2_;lssegs=_bfa_;lssegs=_bfe_;lssegs=_bey_;lssegs=_be6_;lssegs=_bfg_;lssegs=_bud_;mnr=f;objid=viewersguideweek10;pgn=viewersguideweek10;pgtyp=story;prof=s;sp=nfl;swid=6314ee4e-c287-47eb-9a5d-e2a74fbc44b9,spcsdns.net,2840,United States,21147,Illinois,200602,Chicago IL,1016367,Chicago,0,,500072,Google Chrome Any.Any,501013,Android,Android_8_0,502013,carrier,1541915129,,Ad Server,1x3,7,sm-g935p_from_Samsung,Phone calls,Sprint in US,false,sp!=espys,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541897129
2018-11-11-00:39:24,Nuxx8hkIn7VWxWNyDmtuGQ,24536697,496005417,251100657,107707773417,1,320x50,21731158275,kvpos=bottom;pos=banner;ed=in;kvpt=livescorecard;kvseriesid=18694;kvsite=southafricatourofaustralia201819;mnr=f;pgtyp=game;prof=s;sp=cricinfomobile;swid=5fa7925b-d0cd-433f-c31e-3e4e3e6ad5a5,vodafone.in,2356,India,20460,Karnataka,0,,1007768,Bengaluru,0,,500072,Google Chrome Any.Any,501013,Android,Android_8_0,502013,carrier,1541914764,398163|4022643|4043643|4059003|125131203|125131323|125132043,Ad Server,320x50,7,sm-j600g_from_Samsung,Phone calls,Vodafone in IN,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541896764
2018-11-11-00:51:34,2q4qn8HEhMty0aERQAPJOQ,0,0,0,0,0,,21731158275,pos=exclusions;ed=in;kvpt=livescorecard;kvseriesid=18694;kvsite=southafricatourofaustralia201819;mnr=f;pgtyp=game;prof=xl;sp=cricinfo;swid=965cac36-151c-4b1e-cb42-a29bc3e7ce1c,,2356,India,20453,Andhra Pradesh,0,,9040202,Kakinada,0,,500072,Google Chrome Any.Any,501032,Microsoft Windows 10,,502018,adsl2-12mbps,1541915494,,Ad Server,1x2,3,,,,false,,Desktop,false,2018,11,11,2018-11-11 00:00:00,1541897494
2018-11-11-00:45:29,b7PRuTNin082Vgjtv0MNig,0,0,0,0,0,,21731158275,pos=exclusions;ed=bd;kvpt=livescorecard;kvseriesid=18694;kvsite=southafricatourofaustralia201819;mnr=f;pgtyp=game;prof=s;sp=cricinfomobile;swid=3fe0ab7c-4111-4284-c27f-6cba71281362,com.bd,2050,Bangladesh,9070356,Dhaka Division,0,,0,,0,,500072,Google Chrome Any.Any,501013,Android,Android_8_0,502013,carrier,1541915129,155643|156123|398163|418083|418923|453963|1603563|1633923|4022643|4043643|4059003|4077483|5163123|125132043|461393465,Ad Server,1x2,7,fla-lx2_from_HUAWEI,Phone calls,Robi in BD,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541897129
